"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"234982_at",-1.47616756729474,5.75621269586777,-6.2734596981035,5.79618541631515e-09,8.95215925528336e-08,9.853816283066
"222848_at",1.58407403223188,4.51130418140496,6.27267830948089,5.81813575996484e-09,8.98352365648341e-08,9.8501208648652
"228401_at",1.44820751740494,6.98491528147934,6.27187217158039,5.84086713778307e-09,9.01607596720185e-08,9.84630864253414
"218698_at",-1.67733355822972,7.0828442185124,-6.27178284410814,5.84339135918219e-09,9.01742654708682e-08,9.84588622850089
"228708_at",2.95753359185403,8.353528655,6.27106125614063,5.86382146625757e-09,9.04640063960588e-08,9.84247407581481
"202148_s_at",1.21678892848862,7.82097733267769,6.27056897333556,5.87779967125130e-09,9.0654075324588e-08,9.84014634529092
"1553679_s_at",-1.03532056571498,3.52643900576033,-6.27020475188183,5.88816273219333e-09,9.07882959341992e-08,9.83842420455478
"205429_s_at",-1.2811466817008,2.85914638302479,-6.26696109400451,5.98125055031676e-09,9.21456392895375e-08,9.82308950462129
"222731_at",-2.3714313519186,5.5412969254876,-6.26538907011432,6.02688501878047e-09,9.28225178596682e-08,9.81565904978143
"210285_x_at",-1.08459644786826,4.60088540790083,-6.26424160814655,6.06041112675704e-09,9.33125819080374e-08,9.81023595627002
"201984_s_at",-2.09400986131963,4.35792685538016,-6.26376072677576,6.07451588399176e-09,9.35034222852617e-08,9.80796338080284
"218740_s_at",1.16464252909271,8.43319824950413,6.26365156935287,6.07772208509457e-09,9.35264438509838e-08,9.80744753092731
"226103_at",-2.12794736020595,5.88470903443802,-6.26198417209145,6.12690496837275e-09,9.42567611552561e-08,9.79956840386352
"203451_at",1.03156095732631,6.209243762,6.26066532869353,6.1660840346228e-09,9.48061430239037e-08,9.79333708379446
"208807_s_at",1.12661891532123,5.99032959346281,6.26047200386227,6.17184785628536e-09,9.48680858989042e-08,9.79242371108806
"204927_at",1.35373733716512,5.88169541066116,6.26032600444136,6.17620422548259e-09,9.4908365943862e-08,9.79173393904362
"235575_at",1.88357112283933,5.76368508178512,6.25965998189033,6.19611562431296e-09,9.51875868950017e-08,9.78858742852863
"202182_at",1.16068621116003,6.09454521989256,6.25913939275872,6.21172314889556e-09,9.54005514510856e-08,9.78612811107501
"214404_x_at",2.82690721344565,8.26165945621488,6.25851737795803,6.23042223272295e-09,9.56608636827091e-08,9.78318978343424
"227153_at",-1.22470664622233,5.1608573968595,-6.25833829819538,6.23581601859386e-09,9.56981793567604e-08,9.78234385817725
"243332_at",1.97727639560346,6.98006925870248,6.2583204704048,6.23635323361934e-09,9.56981793567604e-08,9.78225964509577
"217842_at",1.15630165019168,8.50178750697521,6.25652311688068,6.29074846668201e-09,9.65058003411445e-08,9.77377011281234
"217143_s_at",-1.92937956126134,3.54715818104132,-6.25569001709418,6.31611965558513e-09,9.68406736312723e-08,9.76983550716566
"235438_at",-1.40426215066972,3.73530890558678,-6.25438213544025,6.35615321956061e-09,9.74271593158049e-08,9.76365911135253
"202890_at",1.94512054731216,8.53782336186777,6.25367351125758,6.37794808210431e-09,9.77338316673356e-08,9.76031294680901
"201651_s_at",1.09214366745412,10.0812658270496,6.25300704735856,6.39851337973446e-09,9.80214959475992e-08,9.75716604030071
"227968_at",1.05751742843943,7.03506428929752,6.25199433958566,6.42988788834231e-09,9.84745435000325e-08,9.75238456518377
"204976_s_at",1.68184315020245,6.58414105183471,6.25136651857257,6.44941430467605e-09,9.87182886640994e-08,9.7494205200079
"204677_at",-1.54816564217086,5.01042445705785,-6.2496016611459,6.50461799584087e-09,9.95354013217463e-08,9.74108914666336
"226872_at",-1.1205431842862,2.65021560564463,-6.24891457927921,6.52623510211111e-09,9.98269883818744e-08,9.73784595663147
"239815_at",1.19014448669849,6.71565466644628,6.24839748698745,6.54255059795686e-09,1.00031866315238e-07,9.7354052767681
"1557987_at",1.54857255838455,9.05822838399174,6.24746630718917,6.57203288414541e-09,1.00426466724609e-07,9.73101035803596
"200990_at",1.38474564868603,8.11559564995868,6.24733732588707,6.57612688994574e-09,1.00460949345567e-07,9.73040162702663
"226996_at",1.23568633341341,7.21813327471074,6.24521088080107,6.64398563837175e-09,1.01440914487008e-07,9.72036672398209
"219520_s_at",1.28752475449033,7.22457427083471,6.24434207016913,6.67190894282256e-09,1.01790552143106e-07,9.7162672187616
"226004_at",1.24910026531727,5.75937859761157,6.24432462641059,6.67247076142464e-09,1.01790552143106e-07,9.71618491289604
"213213_at",1.24941076325675,5.18649313252066,6.24381592367305,6.68887527001396e-09,1.02012344599167e-07,9.71378472338519
"201843_s_at",-3.21861197822914,6.22499835307438,-6.24361537219693,6.69535350769908e-09,1.0208266955757e-07,9.71283849747475
"205619_s_at",-2.13091746752098,4.89877916780992,-6.24355358532044,6.69735059923073e-09,1.02084651244198e-07,9.71254698268343
"239783_at",1.00083168999092,4.46495765768595,6.24264447933797,6.72680285034792e-09,1.0250500162842e-07,9.70825792610848
"223056_s_at",1.34559873208197,5.71264662878512,6.24210087891914,6.74447472426369e-09,1.0274565493149e-07,9.70569343346735
"213518_at",1.14911086747449,7.57289589580992,6.24126473868168,6.77174602087113e-09,1.03132371501707e-07,9.70174907396553
"205559_s_at",-2.14530252656285,6.51347692729752,-6.24107070801092,6.77808997023914e-09,1.03200242028077e-07,9.70083380318011
"227565_at",-1.48581679031624,5.52106762992562,-6.23944302346043,6.83153903867035e-09,1.03956136081075e-07,9.69315634700973
"212951_at",-1.47433555312279,4.15168549967769,-6.23879629269319,6.85289105648028e-09,1.04252036314151e-07,9.6901061315165
"213353_at",-1.5475966415798,5.46799090418182,-6.23799643067156,6.87938965028644e-09,1.04626044264092e-07,9.68633391546035
"239711_at",-1.048644863073,2.87791949023967,-6.2376174343615,6.89198060157586e-09,1.04785142321608e-07,9.6845466228301
"1562063_x_at",1.48037177402427,7.84067776924793,6.23756622192443,6.89368371158342e-09,1.04785142321608e-07,9.68430511649115
"233105_at",1.34831967102543,4.59458327199174,6.23580176628846,6.95261582141653e-09,1.05622192285621e-07,9.67598495445071
"1552287_s_at",1.39071249564476,5.64377317422314,6.23480339663674,6.98618039786439e-09,1.06102614792565e-07,9.67127774390134
"214696_at",-1.70168985998029,7.74511127304132,-6.23445615843363,6.99789168440652e-09,1.06250965799757e-07,9.66964064098481
"213050_at",2.40292440172678,5.48360586642975,6.23179650622759,7.08823693422146e-09,1.07592824647018e-07,9.6571028742765
"209335_at",-2.67701517914828,9.18715025518182,-6.22823250293693,7.21110447971351e-09,1.09306109628039e-07,9.64030619874763
"218069_at",1.23562973062607,8.54500312432231,6.22721370648284,7.24661078522613e-09,1.09813870477339e-07,9.63550564308163
"242485_at",1.19235125959499,5.14378616575207,6.22673840717745,7.26323437215872e-09,1.10035283817617e-07,9.63326617544597
"240392_at",1.95608872339193,5.8617864738843,6.22623802885079,7.28077566292239e-09,1.10270473509773e-07,9.63090863686614
"225782_at",-2.44920730847858,7.88935896355372,-6.22522154873512,7.31653795794184e-09,1.10781421448482e-07,9.62611977495986
"226706_at",1.66038274758424,5.27619935975207,6.22496347026811,7.3256452913429e-09,1.10818972144927e-07,9.62490397368324
"214126_at",-1.28087264237787,5.04461711066116,-6.2249580571088,7.32583643581874e-09,1.10818972144927e-07,9.62487847269798
"201818_at",1.63299731430822,6.65298678504132,6.22442039721705,7.3448462677277e-09,1.10994878299616e-07,9.62234565367715
"215191_at",1.77360809327825,5.44751098266116,6.22427304820066,7.35006450208992e-09,1.11043044114884e-07,9.62165153839181
"213133_s_at",-1.53147872085527,6.72304894647107,-6.22393032647928,7.36221580781931e-09,1.11195897594619e-07,9.62003711551528
"212526_at",-1.79875390523989,7.08004883804959,-6.22380891344589,7.36652528706681e-09,1.11230259616233e-07,9.61946519885639
"200782_at",-1.64476967896447,9.76502534000826,-6.22342360656845,7.38021796433364e-09,1.11406244395346e-07,9.61765024659455
"201010_s_at",-2.0726605511794,10.9324929403719,-6.22157305020014,7.44633124693146e-09,1.12373215822793e-07,9.60893416923287
"217221_x_at",1.0808681742228,7.31765861655372,6.22121635085132,7.45914160293465e-09,1.12516705047241e-07,9.6072542752268
"212686_at",2.18829851474317,6.51457369033058,6.22119371426631,7.45995529577043e-09,1.12516705047241e-07,9.60714766871449
"221245_s_at",-1.95141293313184,4.47281334163636,-6.22066473813357,7.47899472713855e-09,1.12772762467264e-07,9.6046565231537
"229997_at",1.10282329463681,7.6503401047438,6.22032413968078,7.49127919082605e-09,1.12926851325728e-07,9.6030525752834
"234192_s_at",-1.75258610162506,6.19146937856198,-6.21930620700919,7.52811177866712e-09,1.1345080250789e-07,9.59825918831977
"238851_at",1.35718299232011,5.91771841344628,6.21910986699578,7.53523657125934e-09,1.13526883310445e-07,9.59733468032701
"238735_at",1.46091494491852,5.3324403382314,6.2173944859726,7.59776737429058e-09,1.14437446608633e-07,9.58925808240264
"208149_x_at",1.25437386483311,5.15832019136364,6.21712346497093,7.60769352316272e-09,1.14555396138508e-07,9.58798212705349
"202613_at",1.8501672656787,5.35779678187603,6.21674624438747,7.62153048573417e-09,1.14732152893039e-07,9.58620623575204
"213187_x_at",-1.59760772284511,11.8146765034711,-6.21628205540107,7.63859157079096e-09,1.1495733392045e-07,9.58402098711953
"226121_at",1.98700390245643,4.46919484768595,6.21290710056106,7.76377217698639e-09,1.16744841522753e-07,9.56813531335549
"225065_x_at",-1.8387132582693,6.63315442552893,-6.21007930383717,7.87021122304256e-09,1.18280318477145e-07,9.55482846132769
"227740_at",1.07279157197335,8.61799242301653,6.20986420248737,7.87836623273976e-09,1.1837034179034e-07,9.55381637861874
"225321_s_at",1.72532614255594,9.05903014256198,6.20894763600606,7.9132088074938e-09,1.18861178997177e-07,9.54950400235554
"50965_at",1.90381331935744,5.92084641639669,6.20760768854146,7.96441900507904e-09,1.19597530651661e-07,9.54320023512741
"50376_at",1.13602751953558,6.88067716101653,6.2069338651032,7.99029435988011e-09,1.19953142264263e-07,9.54003050308522
"202039_at",1.72830341100901,5.94989646304132,6.2049501149576,8.06695329609213e-09,1.21004299441382e-07,9.53069976653713
"240715_at",-1.27983965974157,5.93762810691736,-6.20357738927441,8.12042347230956e-09,1.2177294386959e-07,9.52424392718847
"222258_s_at",2.04000344341114,8.91239764249587,6.2028977942739,8.14702389151793e-09,1.22138341450163e-07,9.52104810635347
"1558426_x_at",1.3628217502324,7.56616573323141,6.20257563189041,8.15966378269499e-09,1.22260788522568e-07,9.51953318824942
"206496_at",-1.0941370054095,2.59362159191736,-6.20235391076972,8.1683741192072e-09,1.22357768484289e-07,9.51849060280164
"227066_at",-1.2209832939712,4.87878346444628,-6.2005496541008,8.23959561283436e-09,1.2335703453771e-07,9.51000726717326
"223103_at",2.92906796641001,8.48274244789256,6.20035725925198,8.24722620414706e-09,1.23437474051941e-07,9.50910273083117
"238883_at",1.84205778338287,7.15709174921488,6.20024029882296,8.2518683823792e-09,1.23473153751117e-07,9.50855285327665
"209833_at",-1.01472240861373,4.5237959711405,-6.20004301966136,8.25970425222929e-09,1.23556588232732e-07,9.50762537739431
"217890_s_at",-1.79029512945594,6.52666827502479,-6.19976678594333,8.27068848199794e-09,1.23687060381082e-07,9.50632673487284
"209355_s_at",-2.82878563181456,5.76191975561157,-6.19743325746483,8.364055086426e-09,1.24980790338984e-07,9.49535742583656
"218088_s_at",-1.10371705288695,8.19022004634711,-6.19571849329292,8.43332486587487e-09,1.25981430885713e-07,9.48729811354218
"226322_at",-2.78237122293276,5.7264206954876,-6.19284203124166,8.55079283168568e-09,1.27666465885422e-07,9.47378143947116
"221704_s_at",1.32539870841907,7.39898713044628,6.19273042695353,8.55538279598205e-09,1.27700124043221e-07,9.47325706876967
"220272_at",-1.16242868732583,3.53439842976033,-6.1926335332154,8.55936972405226e-09,1.27724765191746e-07,9.47280181924378
"208296_x_at",-2.06983709183209,7.17811858928926,-6.19228444344858,8.57374903796216e-09,1.27869538639002e-07,9.4711616717791
"244031_at",1.28664622689704,4.63829250609091,6.19192640837645,8.58852151337272e-09,1.28054926027721e-07,9.46947954530947
"38158_at",1.44297194318832,5.29484074957025,6.19079101329915,8.63553362753539e-09,1.28720774559841e-07,9.46414554247912
"227298_at",-1.17205591234225,5.42201220942975,-6.18959029536837,8.68552604828456e-09,1.29430672305794e-07,9.45850520314511
"203564_at",1.21456918784611,5.72725701283471,6.18751458288841,8.77262192920953e-09,1.3062176034301e-07,9.44875592421009
"224584_at",-1.06657409127499,10.8124010565124,-6.18651890178007,8.81470470796933e-09,1.31176913420855e-07,9.44407996960706
"227062_at",2.23862476630084,10.1640468865041,6.18627177413201,8.82518037411205e-09,1.31297071280157e-07,9.44291945936799
"225014_at",-2.07117658440844,6.35705766135537,-6.18616589432527,8.82967233545336e-09,1.31328165109062e-07,9.44242225558651
"225286_at",1.70958170786025,6.83983524205785,6.18516457836421,8.87226468306288e-09,1.3192577414916e-07,9.43772036543566
"236149_at",1.41013109933765,3.79050731980992,6.1846768589172,8.89308366452872e-09,1.32199388079964e-07,9.43543031743669
"204444_at",1.9531555988795,5.29200904889256,6.18342655003717,8.94667469645528e-09,1.32959891010789e-07,9.4295600146309
"208159_x_at",1.1572552283563,5.22619117128926,6.18257608068455,8.98330920443268e-09,1.33431793195424e-07,9.4255673394415
"204964_s_at",-1.81172792153569,4.69600360531405,-6.1799228101312,9.0985518458296e-09,1.35070139063463e-07,9.41311291557438
"228716_at",-1.87859307169294,6.0985959436281,-6.17926934292593,9.12715721405855e-09,1.35387528356839e-07,9.41004596897764
"227167_s_at",-1.35896189756794,7.07543262702479,-6.17926470865977,9.12736039365907e-09,1.35387528356839e-07,9.41002421936603
"206407_s_at",-1.26055077437167,3.03879669536364,-6.17818929927613,9.17463000738624e-09,1.36051775333291e-07,9.40497731765934
"1554287_at",1.60182762257123,5.93441248001653,6.17664367065883,9.24299033048239e-09,1.36954064043123e-07,9.3977244656333
"210776_x_at",1.13979708987833,8.30930720347934,6.17618998639915,9.26315094191943e-09,1.37178433843295e-07,9.39559573240436
"210757_x_at",-2.0154129761409,5.08707249067769,-6.17611285426167,9.26658280556017e-09,1.37192097182237e-07,9.39523382847655
"210470_x_at",1.11402212400955,7.75760646998347,6.17525262946524,9.30494194324544e-09,1.37722712708972e-07,9.39119781194881
"215983_s_at",-1.08520801224382,3.79144357732231,-6.17511007158505,9.31131395914726e-09,1.37779726851523e-07,9.39052898452711
"235264_at",-1.08747525079586,5.43962060112397,-6.17461758349421,9.33336012592259e-09,1.38068578161477e-07,9.38821847860051
"225968_at",-1.84325666933263,5.73545492523967,-6.1741735522999,9.35328115575002e-09,1.38325844520052e-07,9.38613538928612
"218788_s_at",1.48699394047677,6.46011839014876,6.17388037805361,9.36645706214627e-09,1.38483244962912e-07,9.38476005937978
"241903_at",1.98615829646207,5.62588754654545,6.17370758406269,9.37423136401818e-09,1.38560719066692e-07,9.38394946932351
"224568_x_at",1.83246402744224,10.5742789727521,6.1734697651465,9.38494163525626e-09,1.38681536191253e-07,9.38283386137431
"226818_at",-2.14965320960752,4.69190381106612,-6.17279566704554,9.41536540028073e-09,1.39093516147082e-07,9.37967178903809
"214442_s_at",-1.13412038083996,3.67536411939669,-6.17106497780254,9.49392098869253e-09,1.40216134537213e-07,9.37155425263272
"204462_s_at",-1.35244285458318,3.44155718570248,-6.17018236600554,9.5342305068042e-09,1.40773441252908e-07,9.36741494661063
"240873_x_at",-1.2012536611041,2.97325031083471,-6.16706560285346,9.67792736559618e-09,1.42856554728394e-07,9.35280027365155
"223590_at",1.34248423645075,6.9279802627438,6.16683835205235,9.68848762053999e-09,1.4297383553388e-07,9.35173483103975
"203764_at",2.08256191030427,5.05807795071074,6.16662036341164,9.69862812137643e-09,1.43084860371359e-07,9.35071283215424
"222514_at",-1.57025290691014,7.71162398968595,-6.16636844188712,9.71036013818073e-09,1.4321929877395e-07,9.34953176849738
"221939_at",1.00870220246375,7.28332805209091,6.16579764696767,9.7369938198848e-09,1.4357339188301e-07,9.34685584807211
"222573_s_at",-1.10691797353682,5.2833054881157,-6.16566127877567,9.74336748379455e-09,1.43628637685755e-07,9.34621656480117
"222468_at",1.30548296961419,7.93260476,6.16374928692478,9.83316487595641e-09,1.4491328560456e-07,9.3372540663385
"243964_at",1.26709040201129,4.51045904985124,6.16340294535727,9.8495178274759e-09,1.45076074142577e-07,9.33563073696039
"231848_x_at",1.36482241542416,6.62622639776033,6.16063032051006,9.9813990129544e-09,1.46860331279139e-07,9.32263692902869
"206697_s_at",-2.07029855065502,3.90741277481818,-6.1600500388994,1.00092194643028e-08,1.47230044178304e-07,9.31991784169068
"203825_at",1.08262894311928,7.84203993757851,6.15904019279084,1.00578165754284e-08,1.47905089096705e-07,9.31518621352009
"204366_s_at",1.03478253993886,8.17488885121488,6.15853790438131,1.00820747267609e-08,1.48221950977589e-07,9.31283289320587
"219961_s_at",-1.441038607603,5.57975039041322,-6.15664982770572,1.01737758924776e-08,1.49529891645487e-07,9.30398776803494
"222744_s_at",-1.56389950732131,5.2669160477686,-6.15648829936699,1.01816590927667e-08,1.49605539074717e-07,9.30323111680258
"205226_at",-2.47694256043332,6.25714651553719,-6.15572450515751,1.0219016646799e-08,1.50114114767259e-07,9.29965339542669
"236462_at",1.56749105784783,3.93973170786777,6.15346823692006,1.03301612700857e-08,1.5170603476818e-07,9.2890860519507
"208610_s_at",1.54544118718713,9.97152752227273,6.15215090079491,1.03956027990793e-08,1.52585122963667e-07,9.28291716934805
"222680_s_at",1.70750065129408,5.10738752928099,6.14935831800909,1.05356822353427e-08,1.54392502336468e-07,9.26984219259798
"1557360_at",1.33517141986478,5.1146131391405,6.14727704571216,1.06412876970749e-08,1.55898286398063e-07,9.26009959609973
"207469_s_at",-2.03937379896329,5.82448088121488,-6.14718737356864,1.06458610624259e-08,1.5592350752428e-07,9.25967987222869
"225722_at",1.32886379415948,4.91376319995868,6.14645289661152,1.06833929518181e-08,1.56431309491338e-07,9.25624216237434
"202621_at",1.10751074455424,7.11501336161157,6.14509109388691,1.07533260612387e-08,1.57413146559096e-07,9.24986882529047
"242920_at",1.62715536287949,6.83281381394215,6.14326325238781,1.08479002207127e-08,1.58755070815704e-07,9.24131554242291
"218617_at",1.12328659140266,6.96365328204959,6.14266420671537,1.08790730654475e-08,1.5916867001695e-07,9.23851262832155
"202861_at",-1.51212409955887,3.75459917304132,-6.1413209548199,1.09492932768984e-08,1.60110353012683e-07,9.2322281139274
"235898_at",-1.2458655792359,2.60964460620661,-6.14108814221553,1.096150911232e-08,1.60246125859919e-07,9.23113895347332
"227840_at",-1.56996396598309,5.98646715590083,-6.14102581342398,1.09647818210988e-08,1.60251121643565e-07,9.2308473661286
"227347_x_at",1.38504534512666,6.07756948787603,6.14004166426384,1.1016584318073e-08,1.6095840901446e-07,9.22624351043477
"215696_s_at",1.24208073292924,9.03560796369421,6.13950070386528,1.10451612333302e-08,1.6129652522231e-07,9.22371305741216
"220199_s_at",-1.96168344782359,5.51423649528926,-6.13882476592491,1.10809710192487e-08,1.61776259139498e-07,9.22055138182693
"218664_at",-1.33484643262902,5.42138526396694,-6.13805021486638,1.1122145569551e-08,1.62290714976035e-07,9.2169286689326
"208890_s_at",1.27415412233817,9.16535509066116,6.13774040227059,1.11386570849155e-08,1.62488280714449e-07,9.21547968679108
"209004_s_at",-1.60432040439489,9.41164664652893,-6.1368330871768,1.11871514506089e-08,1.6315217539665e-07,9.211236425721
"215631_s_at",1.03595027736873,7.25772669800826,6.13655655611088,1.12019727975486e-08,1.63324763388258e-07,9.20994323134787
"212509_s_at",-1.71946770482758,8.95566134099174,-6.13594483177871,1.12348283010714e-08,1.63760127262352e-07,9.2070826169539
"240282_at",1.20003516235573,5.84172577086777,6.13400744054384,1.13395117643033e-08,1.65241952482219e-07,9.1980237463078
"1555938_x_at",-1.91233448175796,3.77859580913223,-6.13391648141108,1.13444500911609e-08,1.65269866435977e-07,9.19759847531904
"242736_at",-2.14543893837675,4.02991061560331,-6.13364947277168,1.13589586711347e-08,1.65437151130604e-07,9.19635012010874
"226691_at",1.16827968596771,7.13236738886777,6.13142293488279,1.14806560688337e-08,1.67165078711979e-07,9.1859414056666
"228680_at",1.26299022714418,7.04354622119835,6.13031387262423,1.15417525121775e-08,1.68009935730379e-07,9.18075744672368
"228464_at",1.2068369315916,4.76429012286777,6.12691254182829,1.17311278987466e-08,1.70675736525804e-07,9.16486204778154
"223229_at",2.05700159896434,5.18443750466942,6.12678948660173,1.17380362154255e-08,1.70698694455616e-07,9.16428706124393
"242197_x_at",-2.65113039890275,3.882260251,-6.1267732150704,1.1738949998228e-08,1.70698694455616e-07,9.16421103151005
"229800_at",-2.46531498444464,6.42710081473554,-6.12434493594972,1.18761056069215e-08,1.72647187997457e-07,9.15286592530946
"235616_at",-1.85621727872234,5.65932582167769,-6.12269807697341,1.19700203853998e-08,1.73919974640376e-07,9.14517300605949
"226548_at",1.77762709817304,5.93943173844628,6.12139503587633,1.20448457564524e-08,1.7491419435167e-07,9.13908691558949
"232360_at",2.81610808855653,6.09627837598347,6.11991052636571,1.21306524919348e-08,1.7611349575054e-07,9.13215406611246
"210791_s_at",1.93692476436422,6.23156113785124,6.11982086833016,1.2135854063567e-08,1.76142240755382e-07,9.13173537965891
"224604_at",-1.37102547551763,10.4934059258099,-6.11947655616524,1.21558499659123e-08,1.76385641424166e-07,9.13012753519546
"223437_at",-1.56908830784054,3.88506336328099,-6.11914989616949,1.21748506773858e-08,1.76567628855721e-07,9.12860216515105
"212481_s_at",1.29320277958308,9.27501729804132,6.11869329863889,1.22014583837663e-08,1.76906586351744e-07,9.12647011048803
"230326_s_at",-1.51633912508096,7.43763120483471,-6.11834794883834,1.22216212396141e-08,1.77151946255541e-07,9.12485757547182
"218078_s_at",-1.2356317098134,5.45283794679339,-6.11712420441914,1.22933323520028e-08,1.78096965115461e-07,9.1191439516907
"203335_at",-1.85598461067316,8.54742979176859,-6.11687214995453,1.23081540019697e-08,1.78264455644422e-07,9.11796719140943
"202074_s_at",-1.48629937588526,8.70165552622314,-6.11670158598156,1.23181937076201e-08,1.78362616780755e-07,9.11717089806023
"203148_s_at",1.61796811433252,8.52526860979339,6.11586827637767,1.23673597600524e-08,1.79027110108781e-07,9.11328068319802
"201694_s_at",-1.9372640637812,9.43519526107438,-6.11489255778721,1.24251734445794e-08,1.79816399704176e-07,9.10872599884966
"238000_at",1.47140189789816,4.27611262771074,6.1140010455469,1.24782300678188e-08,1.80536445874039e-07,9.10456472374251
"1566557_at",1.55433280029691,5.73181927677686,6.11323455332562,1.2524024483724e-08,1.81151068425294e-07,9.10098725252666
"226151_x_at",-1.01962708496897,6.96868430601653,-6.11218298756445,1.2587119814478e-08,1.82015545055959e-07,9.09607963019429
"218418_s_at",-1.78152754567484,7.44655288539669,-6.10964163333778,1.27408981605685e-08,1.84190535941059e-07,9.08422103443553
"200785_s_at",-2.02666212857076,6.15829298403306,-6.10925164334162,1.27646595820744e-08,1.84485266362653e-07,9.08240147128547
"203498_at",-1.55712622870425,5.6849783071405,-6.10587400254991,1.29722853009052e-08,1.87386974591015e-07,9.06664506546923
"203452_at",1.23699876808651,5.07974705773554,6.10478421613552,1.3039981241142e-08,1.88315101521246e-07,9.06156227665678
"209502_s_at",1.50380388873413,6.0264834592562,6.10275098828598,1.31672125332848e-08,1.9005209748082e-07,9.05208052359751
"224844_at",-1.08477279380606,8.26446929160331,-6.10219421776899,1.32022654460631e-08,1.90507749607679e-07,9.04948436855464
"227755_at",1.50094481390041,6.94009270797521,6.09994626854292,1.33447265773125e-08,1.92512645280887e-07,9.03900370764547
"213090_s_at",1.11546734600618,6.90385347643802,6.0989418616525,1.3408867350421e-08,1.93386922285484e-07,9.03432149356608
"216247_at",-1.11367593577323,3.08817787894215,-6.09838224650144,1.34447354409109e-08,1.93801980024203e-07,9.03171292716474
"203039_s_at",-1.10299957302552,8.12402392395868,-6.09708511906627,1.35282370467711e-08,1.9495423313975e-07,9.02566703415322
"201959_s_at",-1.19445510776988,8.80366257763636,-6.09636902485945,1.357455337145e-08,1.95570146398953e-07,9.02232961754605
"218052_s_at",1.42064503889079,6.99247173053719,6.09204520643891,1.38575460563695e-08,1.99489555195366e-07,9.00218246701396
"225259_at",-1.26863301378568,3.16557249171901,-6.09157317338198,1.38887895708051e-08,1.99886699074432e-07,8.99998344789254
"212457_at",-1.10888712447236,8.77931561739669,-6.09134008992876,1.3904242729539e-08,2.00056439799354e-07,8.99889763534756
"219474_at",1.99539936590947,5.36967422715702,6.09122566756804,1.39118349841626e-08,2.00113017037383e-07,8.99836461005348
"202350_s_at",-3.18968494412338,6.38807287842149,-6.08822908913015,1.41121245896584e-08,2.02940665949388e-07,8.98440721468604
"216598_s_at",-2.03801559843953,5.74174288394215,-6.08655522881452,1.4225236115342e-08,2.04513485302741e-07,8.97661231488991
"208072_s_at",1.4415059310882,6.51675454181818,6.08519536384786,1.43177853201643e-08,2.05708260788572e-07,8.97028046969109
"213412_at",1.57035646232746,4.96785722491736,6.08516838187206,1.43196276280074e-08,2.05708260788572e-07,8.97015484290021
"222409_at",-1.4267303621675,8.28365383584297,-6.08384306154629,1.44104069648114e-08,2.06957972366972e-07,8.96398457487653
"222740_at",1.89032233197677,7.00257425228926,6.07845660689522,1.4785218539194e-08,2.12173706989615e-07,8.93891423231475
"212788_x_at",-1.07293144743223,13.2518960738017,-6.07798721381239,1.48183313153624e-08,2.12537320217062e-07,8.93673007466464
"209127_s_at",1.09230329811249,7.76325153202479,6.07530093762942,1.50092390612524e-08,2.15219025878304e-07,8.92423212887321
"202709_at",-2.55032860514375,7.73565080180165,-6.07510913465557,1.50229622113297e-08,2.15320616666191e-07,8.92333987347797
"240636_at",1.14510127662666,5.38017008449587,6.07509183855859,1.50242003215641e-08,2.15320616666191e-07,8.92325941384932
"225739_at",1.20848561947621,4.41756495691736,6.07469536085272,1.50526089984554e-08,2.15671225626455e-07,8.92141507421762
"210764_s_at",-1.93387313400119,5.86512351617355,-6.07190570674682,1.52539938843834e-08,2.18499375328441e-07,8.90843992050013
"204600_at",1.58123756388966,6.98224270343802,6.07118115201105,1.53067313713846e-08,2.19082601500118e-07,8.90507040724469
"1555303_at",1.27130701518209,5.83521342141322,6.07013353941876,1.53833001202508e-08,2.20120893502934e-07,8.90019890076307
"204298_s_at",-1.43592183716124,3.61530282828099,-6.0681926772807,1.55261519099035e-08,2.22017038546164e-07,8.89117486266383
"201927_s_at",1.48705160767756,5.33925437740496,6.06718051405693,1.56011660543693e-08,2.23004903012456e-07,8.88646941354379
"1570021_at",1.18059086384272,5.95204751512397,6.06623791328813,1.56713451491067e-08,2.2394950235949e-07,8.88208772578797
"204840_s_at",-1.29024592122517,5.25470314981818,-6.06600981982834,1.56883738943594e-08,2.24134267748654e-07,8.88102748534009
"223167_s_at",-1.26898608741578,5.76102082423967,-6.0652887247771,1.57423283663592e-08,2.24846343633931e-07,8.87767577771499
"210105_s_at",-1.61382811696501,6.85166630793388,-6.06494293293445,1.57682662212786e-08,2.25157993117892e-07,8.8760685840685
"212472_at",1.97214319699544,5.49064320640496,6.06430471179676,1.58162496033506e-08,2.25784189833732e-07,8.8731023456293
"203739_at",1.25709960433762,8.76644815249587,6.06422963119184,1.58219038183887e-08,2.25805949170034e-07,8.87275340691102
"238134_at",1.80507998113346,4.41814152685124,6.06409503934206,1.58320447170878e-08,2.25891713180264e-07,8.8721278941147
"202108_at",-1.46348820121046,6.12807421052893,-6.06275524927984,1.59333410423308e-08,2.27277699318924e-07,8.86590164740769
"218154_at",1.03326652584327,6.95246899830579,6.06210909070804,1.5982422096481e-08,2.27918343277281e-07,8.86289909124007
"226533_at",-1.25464313865784,3.41105506255372,-6.06195626556912,1.59940521414881e-08,2.28024719905048e-07,8.86218897127774
